INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	STRING	INT	STRING
13196	13196	10	1	CJSH_skill_wushi_1_13			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	0	0						免疫，减少受到伤害70%	1	免疫，减少受到伤害70%
13197	13197	10	1	CJSH_skill_wushi_1_13			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	0	0						免疫，减少受到伤害80%	1	免疫，减少受到伤害80%
13198	13198	10	1	CJSH_skill_wushi_1_13			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	0	0						免疫，减少受到伤害90%	1	免疫，减少受到伤害90%
13199	13199	10	1	CJSH_skill_wushi_1_13			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	0	0						免疫，减少受到伤害100%	1	免疫，减少受到伤害100%
13210	13210	10	1	CJSH_skill_player_3_7			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	1	0						减少闪避100点	1	减少闪避100点



										#N/A												





#	特殊																					
										#N/A												
13500	13500	9	1	CJSH_skill_wushi_1_13			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						减免受到的火焰伤害	1	减免受到的火焰伤害
13501	13501	9	1	CJSH_skill_player_1_14			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						50韧性buff，持续5分钟	1	50韧性buff，持续5分钟
13502	13502	9	1	CJSH_skill_player_2_11			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						每3秒减500血，持续30分钟，可以被驱散。	1	每3秒减500血，持续30分钟，可以被驱散。
13503	13503	9	1	CJSH_skill_player_1_5			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						暴击buff，暴击率100%。		暴击buff，暴击率100%。
13504	13504	9	1	CJSH_skill_huoqiang_1_3			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						提高命中100点	1	提高命中100点
13505	13505	9	1	CJSH_skill_player_4_14			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						可以降低扎兰丁的阴魂对你造成的伤害	1	可以降低扎兰丁的阴魂对你造成的伤害
13506	13506	9																				
13507	13507	9																				
13508	13508	9																				
13509	13509	9																				
13510	13510	9	1	CJSH_skill_player_1_5			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						暴击增加100%	1	暴击增加100%
13511	13511	9	1	CJSH_skill_add_0_4			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0								
13513	13513	9	1	CJSH_skill_add_0_4			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						减少10000点防御	1	减少10000点防御
13514	13514	9	1	CJSH_skill_add_0_4			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	0	0						增加200点闪避	1	增加200点闪避
13515	13515	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加1000点攻击	1	增加1000点攻击
13516	13516	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加1000点防御	1	增加1000点防御
13517	13517	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加200点暴击	1	增加200点暴击
13518	13518	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加200点暴伤	1	增加200点暴伤
13519	13519	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加200点闪避	1	增加200点闪避
13520	13520	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加200点命中	1	增加200点命中
13521	13521	9	1	CJSH_battle_2_9			人物身体前置点			人物头部绑定点	0	1	0	0						增加2000点冰系防御	1	增加2000点冰系防御
13522	13522	9	1	CJSH_skill_player_5_12			人物身体前置点			人物头部绑定点	0	1	0	0						免疫所有伤害	1	免疫所有伤害

14000	14000	9	1	CJSH_skill_add_0_4			人物身体前置点			人物头部绑定点	0	1	1	0						巫术：变形为青蛙，不能使用技能，同时减少防御500点	1	巫术：变形为青蛙，不能使用技能，同时减少防御500点
14001	14001	9	1	CJSH_skill_add_0_1			人物身体前置点			人物头部绑定点	0	0	0	0						顶盾，反射50%伤害	1	顶盾，反射50%伤害
































































































































#	怪物技能																					
#	财神殿																					
14011	14011	地雷网	1	CJSH_skill_player_4_1			人物脚部绑定点	状态_地网雷_01		人物身体受击点	0	1	1	0						受到束缚，不能移动攻击	1	受到束缚，不能移动攻击
14031	14031	禁锢箴言	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						眩晕	1	眩晕
14040	14040	迟缓	1	CJSH_skill_qishe_1_14			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						减少移动速度50%	1	减少移动速度50%
14043	14043	顶盾	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						顶盾：反射50%的伤害	1	顶盾：反射50%的伤害
#	轮回台																					
14100	14100	DOT	1	CJSH_skill_qishe_1_4			人物身体前置点	状态_淬毒箭_01		人物身体受击点	0	1	1	0						每3秒造成怪物攻击力50%的伤害	1	每3秒造成怪物攻击力50%的伤害
14110	14110	减速	1	CJSH_skill_qishe_1_14			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						减少移动速度50%	1	减少移动速度50%

14120	14120		1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						破甲减少50点防御	1	破甲减少50点防御
14121	14121		1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						破甲减少100点防御	1	破甲减少100点防御
14122	14122		1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						破甲减少150点防御	1	破甲减少150点防御
14123	14123		1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						破甲减少200点防御	1	破甲减少200点防御
14130	14130		1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕

14141	14141		1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
14142	14142		1	CJSH_skill_wushi_1_9			人物身体前置点			人物身体受击点	0	1	1	0						暴击增加100%	1	暴击增加100%

14210	14210		1	CJSH_skill_saman_1_11			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						恐惧：被恐惧，不可控制	1	恐惧：被恐惧，不可控制

14221	14221		1	CJSH_skill_saman_1_11			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						恐惧：被恐惧，不可控制	1	恐惧：被恐惧，不可控制

14251	14251		1	CJSH_skill_wushi_1_9			人物身体前置点			人物身体受击点	0	1	1	0						暴击增加100%	1	暴击增加100%

14810	14810		1	CJSH_skill_xianzhi_1_6			人物身体前置点	状态_沉默箴言_01		人物身体受击点	0	1	1	0						沉默：不能使用技能	1	沉默：不能使用技能
14821	14821		1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
14831	14831		1	CJSH_skill_saman_1_11			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						恐惧：被恐惧，不可控制	1	恐惧：被恐惧，不可控制
#	召唤兽buff																					
16100	16100	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加3000点	1	嘲讽：对巨熊的仇恨增加3000点
16101	16101	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加5000点	1	嘲讽：对巨熊的仇恨增加5000点
16102	16102	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加10000点	1	嘲讽：对巨熊的仇恨增加10000点
16103	16103	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加13000点	1	嘲讽：对巨熊的仇恨增加13000点
16104	16104	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加17000点	1	嘲讽：对巨熊的仇恨增加17000点
16105	16105	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加20000点	1	嘲讽：对巨熊的仇恨增加20000点
16106	16106	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加24000点	1	嘲讽：对巨熊的仇恨增加24000点
16107	16107	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加27000点	1	嘲讽：对巨熊的仇恨增加27000点
16108	16108	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加31000点	1	嘲讽：对巨熊的仇恨增加31000点
16109	16109	10	1	CJSH_skill_player_1_6			人物身体前置点	状态_武士_笑骂千军_01		人物身体受击点	0	1	1	0						嘲讽：对巨熊的仇恨增加34000点	1	嘲讽：对巨熊的仇恨增加34000点
16110	16110	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加10点	1	闪避：闪避增加10点
16111	16111	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加20点	1	闪避：闪避增加20点
16112	16112	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加30点	1	闪避：闪避增加30点
16113	16113	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加40点	1	闪避：闪避增加40点
16114	16114	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加50点	1	闪避：闪避增加50点
16115	16115	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加60点	1	闪避：闪避增加60点
16116	16116	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加70点	1	闪避：闪避增加70点
16117	16117	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加80点	1	闪避：闪避增加80点
16118	16118	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加90点	1	闪避：闪避增加90点
16119	16119	10	1	CJSH_skill_player_3_13			人物脚部绑定点	状态_火枪_火线救护_01		人物身体中心点	0	1	0	0						闪避：闪避增加100点	1	闪避：闪避增加100点
16120	16120	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16121	16121	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16122	16122	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16123	16123	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16124	16124	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16125	16125	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16126	16126	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16127	16127	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16128	16128	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕
16129	16129	10	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	眩晕












































































































#	十字军																					
17010	17010	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御50点，每3秒恢复10点怒气	1	光明圣盾：增加防御50点，每3秒恢复10点怒气
17011	17011	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御120点，每3秒恢复10点怒气	1	光明圣盾：增加防御120点，每3秒恢复10点怒气
17012	17012	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御190点，每3秒恢复10点怒气	1	光明圣盾：增加防御190点，每3秒恢复10点怒气
17013	17013	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御260点，每3秒恢复10点怒气	1	光明圣盾：增加防御260点，每3秒恢复10点怒气
17014	17014	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御330点，每3秒恢复10点怒气	1	光明圣盾：增加防御330点，每3秒恢复10点怒气
17015	17015	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御400点，每3秒恢复10点怒气	1	光明圣盾：增加防御400点，每3秒恢复10点怒气
17016	17016	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御470点，每3秒恢复10点怒气	1	光明圣盾：增加防御470点，每3秒恢复10点怒气
17017	17017	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御540点，每3秒恢复10点怒气	1	光明圣盾：增加防御540点，每3秒恢复10点怒气
17018	17018	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御610点，每3秒恢复10点怒气	1	光明圣盾：增加防御610点，每3秒恢复10点怒气
17019	17019	10	1	HAN2_Skill_Shizi_1_2			人物身体前置点	状态十字军_光明圣盾_01		人物身体受击点	0	1	0	0						光明圣盾：增加防御680点，每3秒恢复10点怒气	1	光明圣盾：增加防御680点，每3秒恢复10点怒气
17040	17040	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加126点生命上限	1	光明圣战：增加126点生命上限
17041	17041	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加228点生命上限	1	光明圣战：增加228点生命上限
17042	17042	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加330点生命上限	1	光明圣战：增加330点生命上限
17043	17043	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加432点生命上限	1	光明圣战：增加432点生命上限
17044	17044	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加534点生命上限	1	光明圣战：增加534点生命上限
17045	17045	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加636点生命上限	1	光明圣战：增加636点生命上限
17046	17046	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加738点生命上限	1	光明圣战：增加738点生命上限
17047	17047	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加840点生命上限	1	光明圣战：增加840点生命上限
17048	17048	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加942点生命上限	1	光明圣战：增加942点生命上限
17049	17049	10	1	HAN2_Skill_Shizi_1_3			人物身体前置点			人物身体受击点	0	1	0	0						光明圣战：增加1044点生命上限	1	光明圣战：增加1044点生命上限
17050	17050	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击55	1	狂热：提高人物暴击55
17051	17051	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击60	1	狂热：提高人物暴击60
17052	17052	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击65	1	狂热：提高人物暴击65
17053	17053	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击70	1	狂热：提高人物暴击70
17054	17054	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击75	1	狂热：提高人物暴击75
17055	17055	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击80	1	狂热：提高人物暴击80
17056	17056	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击85	1	狂热：提高人物暴击85
17057	17057	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击90	1	狂热：提高人物暴击90
17058	17058	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击95	1	狂热：提高人物暴击95
17059	17059	10	1	HAN2_Skill_Shizi_1_4			人物身体前置点	状态_十字军_狂热_01		人物身体受击点	0	1	0	0						狂热：提高人物暴击100	1	狂热：提高人物暴击100
17070	17070	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加5%	1	审判：流血效果，受到裁决伤害增加5%
17071	17071	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加9%	1	审判：流血效果，受到裁决伤害增加9%
17072	17072	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加13%	1	审判：流血效果，受到裁决伤害增加13%
17073	17073	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加17%	1	审判：流血效果，受到裁决伤害增加17%
17074	17074	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加21%	1	审判：流血效果，受到裁决伤害增加21%
17075	17075	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加25%	1	审判：流血效果，受到裁决伤害增加25%
17076	17076	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加29%	1	审判：流血效果，受到裁决伤害增加29%
17077	17077	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加33%	1	审判：流血效果，受到裁决伤害增加33%
17078	17078	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加37%	1	审判：流血效果，受到裁决伤害增加37%
17079	17079	10	1	HAN2_Skill_Shizi_1_5			人物身体前置点	状态_十字军_审判_01		人物身体受击点	0	1	1	0						审判：流血效果，受到裁决伤害增加41%	1	审判：流血效果，受到裁决伤害增加41%
17090	17090	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少20点	1	十字军威慑：攻击减少20点
17091	17091	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少40点	1	十字军威慑：攻击减少40点
17092	17092	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少70点	1	十字军威慑：攻击减少70点
17093	17093	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少110点	1	十字军威慑：攻击减少110点
17094	17094	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少160点	1	十字军威慑：攻击减少160点
17095	17095	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少220点	1	十字军威慑：攻击减少220点
17096	17096	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少290点	1	十字军威慑：攻击减少290点
17097	17097	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少370点	1	十字军威慑：攻击减少370点
17098	17098	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少460点	1	十字军威慑：攻击减少460点
17099	17099	10	1	HAN2_Skill_Shizi_1_7			人物身体前置点	状态_十字军_十字军威慑_01		人物身体受击点	0	1	1	0						十字军威慑：攻击减少560点	1	十字军威慑：攻击减少560点
17110	17110	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17111	17111	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17112	17112	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17113	17113	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17114	17114	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17115	17115	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17116	17116	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17117	17117	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17118	17118	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17119	17119	10	1	HAN2_Skill_Shizi_1_8			人物身体前置点	状态_十字军_十字军冲杀_01		人物身体受击点	0	1	1	0						十字军冲杀：眩晕状态	1	十字军冲杀：眩晕状态
17140	17140	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17141	17141	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17142	17142	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17143	17143	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17144	17144	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17145	17145	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17146	17146	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17147	17147	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17148	17148	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
17149	17149	10	1	HAN2_Skill_Shizi_1_10			人物身体前置点	状态_十字军_十字军之怒_01		人物身体受击点	0	1	1	0						十字军之怒：减少移动速度80%	1	十字军之怒：减少移动速度80%
