23145	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	1800	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23145	23140	23145	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23146	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	2100	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23146	23140	23146	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23147	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	2400	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23147	23140	23147	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23148	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	2700	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23148	23140	23148	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23149	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	3000	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23149	23140	23149	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23150	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	3300	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23150	23140	23150	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23151	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	3600	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23151	23140	23151	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23152	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	3900	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23152	23140	23152	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23153	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	4200	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23153	23140	23153	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23154	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	4500	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23154	23140	23154	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23155	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	4800	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23155	23140	23155	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23156	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	5100	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23156	23140	23156	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23157	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	5400	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23157	23140	23157	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23158	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	5700	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23158	23140	23158	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23159	生命强化		0	命中修正值		闪避修正值		会心修正值		生命最大值修正值	6000	物理攻击修正值		物理防御修正值		魔法攻击修正值		魔法防御修正值																	56	StdImpact005	1	23159	23140	23159	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23160	近攻强化		0	近程攻击修正值	20	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23160	23160	23160	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23161	近攻强化		0	近程攻击修正值	40	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23161	23160	23161	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23162	近攻强化		0	近程攻击修正值	60	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23162	23160	23162	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23163	近攻强化		0	近程攻击修正值	80	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23163	23160	23163	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23164	近攻强化		0	近程攻击修正值	100	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23164	23160	23164	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23165	近攻强化		0	近程攻击修正值	120	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23165	23160	23165	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23166	近攻强化		0	近程攻击修正值	140	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23166	23160	23166	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23167	近攻强化		0	近程攻击修正值	160	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23167	23160	23167	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23168	近攻强化		0	近程攻击修正值	180	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23168	23160	23168	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23169	近攻强化		0	近程攻击修正值	200	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23169	23160	23169	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23170	近攻强化		0	近程攻击修正值	220	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23170	23160	23170	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23171	近攻强化		0	近程攻击修正值	240	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23171	23160	23171	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23172	近攻强化		0	近程攻击修正值	260	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23172	23160	23172	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23173	近攻强化		0	近程攻击修正值	280	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23173	23160	23173	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23174	近攻强化		0	近程攻击修正值	300	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23174	23160	23174	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23175	近攻强化		0	近程攻击修正值	320	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23175	23160	23175	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23176	近攻强化		0	近程攻击修正值	340	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23176	23160	23176	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23177	近攻强化		0	近程攻击修正值	360	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23177	23160	23177	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23178	近攻强化		0	近程攻击修正值	380	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23178	23160	23178	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23179	近攻强化		0	近程攻击修正值	400	近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23179	23160	23179	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23180	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	20	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23180	23180	23180	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23181	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	40	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23181	23180	23181	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23182	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	60	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23182	23180	23182	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23183	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	80	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23183	23180	23183	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23184	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	100	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23184	23180	23184	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23185	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	120	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23185	23180	23185	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23186	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	140	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23186	23180	23186	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23187	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	160	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23187	23180	23187	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23188	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	180	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23188	23180	23188	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23189	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	200	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23189	23180	23189	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23190	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	220	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23190	23180	23190	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23191	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	240	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23191	23180	23191	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23192	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	260	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23192	23180	23192	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23193	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	280	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23193	23180	23193	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23194	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	300	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23194	23180	23194	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23195	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	320	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23195	23180	23195	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23196	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	340	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23196	23180	23196	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23197	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	360	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23197	23180	23197	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23198	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	380	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23198	23180	23198	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23199	远攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值	400	远程防御修正值		魔法攻击修正值		魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23199	23180	23199	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23200	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	20	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23200	23200	23200	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23201	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	40	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23201	23200	23201	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23202	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	60	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23202	23200	23202	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23203	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	80	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23203	23200	23203	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23204	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	100	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23204	23200	23204	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23205	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	120	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23205	23200	23205	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23206	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	140	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23206	23200	23206	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23207	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	160	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23207	23200	23207	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23208	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	180	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23208	23200	23208	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23209	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	200	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23209	23200	23209	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23210	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	220	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23210	23200	23210	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
23211	魔攻强化		0	近程攻击修正值		近程防御修正值		远程攻击修正值		远程防御修正值		魔法攻击修正值	240	魔法防御修正值		冰系攻击修正值		冰系抗性修正值		火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值	12		1	23211	23200	23211	1	1	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	1
