INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT
10286040	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286050	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286060	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286070	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286080	0	致胜指环	产地：波斯地区	CJSH_equip_jiezhi_4_13	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286081	0	征服指环	产地：波斯地区	CJSH_equip_jiezhi_4_14	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286082	0	统御指环	产地：波斯地区	CJSH_equip_jiezhi_4_4	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286090	0	贺兰威猛戒	产地：波斯地区	CJSH_equip_jiezhi_1_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286091	0	贺兰迅捷戒	产地：波斯地区	CJSH_equip_jiezhi_1_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286092	0	黄金戒指	产地：波斯地区	CJSH_equip_jiezhi_4_1	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10286100	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286110	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286120	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286130	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286140	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286150	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286160	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286170	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286180	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286190	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286200	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286210	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286220	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286230	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286240	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286250	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286260	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286270	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286280	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286290	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10286300	0	任务戒指	产地：波斯地区	CJSH_equip_jiezhi_1_2	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10287001	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_wushi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287002	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_wushi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287003	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_wushi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287011	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_jianxia_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287012	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_jianxia_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287013	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_jianxia_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287021	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_qishe_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287022	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_qishe_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287023	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_qishe_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287031	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_huoqiang_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287032	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_huoqiang_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287033	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_huoqiang_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287041	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_xianzhi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287042	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_xianzhi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287043	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_xianzhi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287051	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_saman_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287052	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_saman_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287053	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_saman_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287054	0	黄金戒指	产地：波斯地区	CJSH_equip_jiezhi_4_1	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287061	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10287062	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287063	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287064	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287065	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287066	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287070	0	世传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_4_11	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287071	0	国传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_4_8	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287072	0	神传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_3_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287073	0	神传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287074	0	天传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287075	0	世传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287076	0	国传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_11	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10287080	0	世传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_4_11	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287081	0	国传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_4_8	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287082	0	神传远征戒指	《成吉思汗》首部资料片《帝国的远征》纪念戒指，限量发行。	CJSH_equip_taozhuang_3_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287083	0	神传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287084	0	天传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287085	0	世传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_9	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287086	0	国传节庆戒指	产地：中原地区	CJSH_item_huizhang_3_11	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287100	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_wushi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287101	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_jianxia_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287102	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_qishe_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287103	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_huoqiang_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287104	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_xianzhi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287105	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_saman_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287110	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287111	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287112	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287113	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287114	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10287115	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288000	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288001	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288002	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288003	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288004	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288005	0	十夫长名将戒指	产地：蒙古	HAN2_Equip_common_1_7	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288006	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288007	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288008	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288009	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288010	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288011	0	百夫长名将戒指	产地：蒙古	HAN2_Equip_common_3_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288012	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288013	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288014	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288015	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288016	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288017	0	千夫长名将戒指	产地：蒙古	HAN2_Equip_common_5_15	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	26d12b																																	-1	28
10288018	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288019	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288020	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288021	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288022	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288023	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288024	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288025	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288026	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288027	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288028	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288029	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288030	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288031	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288032	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288033	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288034	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288035	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288036	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288037	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288038	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288039	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288040	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	28
10288041	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288042	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288043	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288044	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288045	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288046	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288047	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288048	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288049	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288050	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288051	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288052	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288053	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	ffcc00																																		28
10288054	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288055	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288056	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288057	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288058	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288059	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288060	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288061	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288062	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288063	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288064	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288065	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288066	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288067	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288068	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288069	0	世传君主戒指	产地：蒙古	HAN2_Equip_shichuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288070	0	国传君主戒指	产地：金国	HAN2_Equip_guochuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288071	0	神传君主戒指	产地：西域	HAN2_Equip_shenchuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288072	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																	-1	28
10288073	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288074	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288075	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288076	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288077	0	神赐金牌戒指	产地：波斯地区	HAN2_Equip_shenci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288078	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_shizi_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288079	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_shenghuo_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288080	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_cike_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288081	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_jinwei_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288082	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_yinxiu_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288083	0	天传君主戒指	产地：莱茵河畔	HAN2_Equip_tianchuan_lama_6	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288084	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
10288085	0	天赐金牌戒指	产地：波斯地区	HAN2_Equip_tianci_1_5	戒指	掉落戒指.lmodel	cj_yingguang_huang	0	950cff																																		28
