INT	STRING												
550501	\common\chuansong\trap\common_trap_machang_wangcheng.lua												
550502	\common\chuansong\newchuansong\common_chuansong_dixialiangcang.lua												
550503	\common\chuansong\trap\common_trap_wangcheng_xinshoucun.lua												
550504	\common\chuansong\trap\common_trap_xinshoucun_wangcheng.lua												
550505	\common\chuansong\trap\common_trap_wenquancun_wangcheng.lua												
550506	\common\chuansong\trap\common_trap_wangcheng_wenquancun.lua												
550510	\common\chuansong\quest\common_chuansong_quest_xinshou.lua												
550511	\common\chuansong\quest\common_chuansong_quest_ximen.lua												
550512	\common\chuansong\quest\common_chuansong_quest_dongmen.lua												
550513	\common\chuansong\quest\common_chuansong_quest_xuanshi.lua												
550514	\common\chuansong\quest\common_chuansong_quest_lingzhi.lua												
550515	\common\chuansong\quest\common_chuansong_quest_huangjin.lua												
550516	\common\chuansong\quest\common_chuansong_quest_zhenzhu.lua												
550517	\common\chuansong\quest\common_chuansong_quest_longmen.lua												
550518	\common\chuansong\quest\common_chuansong_quest_tianshan.lua												
550519	\common\chuansong\quest\common_chuansong_quest_bosi.lua												
550520	\common\chuansong\quest\common_chuansong_quest_bianguan.lua												
550521	\common\chuansong\quest\common_chuansong_quest_hexi.lua												
550522	\common\chuansong\quest\common_chuansong_quest_lingdi.lua												
550523	\common\chuansong\newchuansong\common_chuansong_xianrengu.lua												
550524	\common\guild\banghuidasai_npc_chuansong_a.lua												
550525	\common\guild\banghuidasai_npc_chuansong_a_1.lua												
550526	\common\guild\banghuidasai_npc_chuansong_b.lua												
550527	\common\guild\banghuidasai_npc_chuansong_b_1.lua												
550528	\common\chuansong\newchuansong\common_chuansong_xunan.lua												
550529	\common\chuansong\newchuansong\common_chuansong_miwuzhen.lua												
550530	\common\country\kingbattle_npc_chuansong.lua												
550531	\common\chuansong\quest\common_chuansong_quest_lvzhucun.lua												
550532	\common\chuansong\quest\common_chuansong_quest_wenquancun.lua												
550533	\common\chuansong\quest\common_chuansong_quest_fenglingshan.lua												
550534	\common\chuansong\quest\common_chuansong_quest_huangyelin.lua												
550535	\common\chuansong\quest\common_chuansong_quest_baoding.lua												
550536	\common\chuansong\quest\common_chuansong_quest_datong.lua												
550537	\common\chuansong\quest\common_chuansong_quest_jining.lua												
550538	\common\chuansong\quest\common_chuansong_quest_weihai.lua												
550539	\common\chuansong\quest\common_chuansong_quest_anqinglu.lua												
550540	\common\chuansong\quest\common_chuansong_quest_juqing2yewai0.lua												
550541	\common\chuansong\quest\common_chuansong_quest_juqing2yewai1.lua												
550542	\common\chuansong\quest\common_chuansong_quest_juqing2yewai2.lua												
550543	\common\chuansong\quest\common_chuansong_quest_juqing2yewai3.lua												
550544	\common\chuansong\quest\common_chuansong_quest_juqing2yewai4.lua												
550545	\common\chuansong\quest\common_chuansong_quest_juqing2yewai5.lua												
550546	\common\chuansong\quest\common_chuansong_quest_yewai2juqing0.lua												
550547	\common\chuansong\quest\common_chuansong_quest_yewai2juqing1.lua												
550548	\common\chuansong\quest\common_chuansong_quest_yewai2juqing2.lua												
550549	\common\chuansong\quest\common_chuansong_quest_yewai2juqing3.lua												
550550	\common\chuansong\quest\common_chuansong_quest_yewai2juqing4.lua												
550551	\common\chuansong\quest\common_chuansong_quest_yewai2juqing5.lua												
550552	\common\chuansong\quest\common_chuansong_quest_yewai2juqingtaihangshan.lua												
550553	\common\chuansong\quest\common_chuansong_quest_yewai2juqingfengxiangfu.lua												
550554	\common\chuansong\quest\common_chuansong_quest_yewai2juqingcaizhoucheng.lua												
550560	\common\chuansong\quest\common_chuansong_quest_caoyuanjuyongguan.lua												
550561	\common\chuansong\quest\common_chuansong_quest_wangcheng2biansai.lua												
550562	\common\chuansong\quest\common_chuansong_quest_biansai2wangcheng.lua												
550563	\common\chuansong\quest\common_chuansong_quest_wangcheng2weihai.lua												
550564	\common\chuansong\quest\common_chuansong_quest_weihai2wangcheng.lua												
550565	\common\chuansong\quest\common_chuansong_quest_dadu2biansai.lua												
550566	\common\chuansong\quest\common_chuansong_quest_biansai2dadu.lua												
550567	\common\chuansong\quest\common_chuansong_quest_weihai2biansai.lua												
550568	\common\chuansong\quest\common_chuansong_quest_biansai2weihai.lua												
550569	\common\chuansong\quest\common_chuansong_quest_dadu2weihai.lua												
550570	\common\chuansong\quest\common_chuansong_quest_weihai2dadu.lua												
550571	\common\chuansong\quest\common_chuansong_quest_dingbian2lingzhou.lua												
550572	\common\chuansong\quest\common_chuansong_quest_lingzhou2dingbian.lua												
550573	\common\chuansong\quest\common_chuansong_quest_guangchang2nuwei.lua												
550574	\common\chuansong\quest\common_chuansong_quest_nuwei2guangchang.lua												
550575	\common\chuansong\quest\common_chuansong_quest_lingdizhognxingfu.lua												
550576	\common\chuansong\quest\common_chuansong_quest_lingdifengxiangfu.lua												
550577	\common\chuansong\quest\common_chuansong_quest_lingdihongshamo.lua												
#	迷宫传送												
552000	\common\chuansong\trap\migongchuansong\common_trap_migong1towaicheng.lua												
552001	\common\chuansong\trap\migongchuansong\common_trap_migong2togudao.lua												
552002	\common\chuansong\trap\migongchuansong\common_trap_migong3tobiansai.lua												
552003	\common\chuansong\trap\migongchuansong\common_trap_migong3tocaizhou.lua												
552004	\common\chuansong\trap\migongchuansong\common_trap_migong4tosuiyecheng.lua												
552005	\common\chuansong\trap\migongchuansong\common_trap_migong5tobageda.lua												
552006	\common\chuansong\trap\migongchuansong\common_trap_migong5todadu.lua												
552007	\common\chuansong\trap\migongchuansong\common_trap_migong6tojifu.lua												
552008	\common\chuansong\trap\migongchuansong\common_trap_waichengtomigong1.lua												
552009	\common\chuansong\trap\migongchuansong\common_trap_gudaotomigong2.lua												
552010	\common\chuansong\trap\migongchuansong\common_trap_biansaitomigong3.lua												
552011	\common\chuansong\trap\migongchuansong\common_trap_caizhoutomigong3.lua												
552012	\common\chuansong\trap\migongchuansong\common_trap_suiyechengtomigong4.lua												
552013	\common\chuansong\trap\migongchuansong\common_trap_bagedatomigong5.lua												
552014	\common\chuansong\trap\migongchuansong\common_trap_dadutomigong5.lua												
552015	\common\chuansong\trap\migongchuansong\common_trap_jifutomigong6.lua												
552016	\common\chuansong\trap\migongchuansong\common_trap_migong7toshenshengluoma.lua												
552017	\common\chuansong\trap\migongchuansong\common_trap_shenshengluomatomigong7.lua												
552018	\common\chuansong\trap\migongchuansong\common_trap_wuxian_migong1.lua												
552019	\common\chuansong\trap\migongchuansong\common_trap_migong8todamashige.lua												
552020	\common\chuansong\trap\migongchuansong\common_trap_damashigetomigong8.lua												
#	;正式商店脚本												
560020	\common\shop\common_shop_020.lua												
560021	\common\shop\common_shop_021.lua												
560022	\common\shop\common_shop_022.lua												
560078	\common\shop\common_shop_078.lua												
560079	\common\shop\common_shop_079.lua												
560080	\common\shop\common_shop_080.lua												
560081	\common\shop\common_shop_081.lua												
560082	\common\shop\common_shop_082.lua												
560083	\common\shop\common_shop_083.lua												
560086	\common\shop\common_shop_30weapon.lua												
560087	\common\shop\common_shop_30wuqi.lua												
560088	\common\shop\common_shop_50rongyu.lua												
560089	\common\shop\common_shop_60weapon.lua												
560090	\common\shop\common_shop_60wuqi.lua												
560091	\common\shop\common_shop_80rongyu.lua												
560092	\common\shop\common_shop_90weapon.lua												
560093	\common\shop\common_shop_90wuqi.lua												
560094	\common\shop\common_shop_100rongyu.lua												
560095	\common\shop\common_shop_100weapon.lua												
560100	\common\shop\common_shop_100.lua												
560101	\common\shop\common_shop_101.lua												
560105	\common\shop\common_shop_105.lua												
560110	\common\shop\common_shop_110.lua												
560111	\common\shop\common_shop_111.lua												
560112	\common\shop\common_shop_112.lua												
560113	\common\shop\common_shop_113.lua												
560114	\common\shop\common_shop_114.lua												
560115	\common\shop\common_shop_115.lua												
560120	\common\shop\common_shop_120.lua												
560125	\common\shop\common_shop_125.lua												
560130	\common\shop\common_shop_130.lua												
560131	\common\shop\common_shop_131.lua												
560132	\common\shop\common_shop_132.lua												
560133	\common\shop\common_shop_133.lua												
560134	\common\shop\common_shop_134.lua												
560135	\common\shop\common_shop_135.lua												
560136	\common\shop\common_shop_136.lua												
560140	\common\shop\common_shop_140.lua												
560145	\common\shop\common_shop_145.lua												
560146	\common\shop\common_shop_146.lua												
560147	\common\shop\common_shop_147.lua												
560148	\common\shop\common_shop_148.lua												
560149	\common\shop\common_shop_149.lua												
560150	\common\shop\common_shop_150.lua												
560151	\common\shop\common_shop_151.lua												
560152	\common\shop\common_shop_152.lua												
560153	\common\shop\common_shop_153.lua												
560154	\common\shop\common_shop_154.lua												
560155	\common\shop\common_shop_155.lua												
560156	\common\shop\common_shop_156.lua												
560157	\common\shop\common_shop_157.lua												
560158	\common\shop\common_shop_158.lua												
560159	\common\shop\common_shop_159.lua												
560160	\common\shop\common_shop_160.lua												
560167	\common\shop\common_shop_167.lua												
560168	\common\shop\common_shop_168.lua												
560200	\common\shop\common_shop_200.lua												
560201	\common\shop\common_shop_201.lua												
560202	\common\shop\common_shop_202.lua												
560203	\common\shop\common_shop_203.lua												
560300	\common\shop\common_shop_300.lua												
560301	\common\shop\common_shop_301.lua												
560303	\common\shop\common_shop_303.lua												
560304	\common\shop\common_shop_304.lua												
560305	\common\shop\common_shop_305.lua												
560306	\common\shop\common_shop_306.lua												
560307	\common\shop\common_shop_307.lua												
560308	\common\shop\common_shop_308.lua												
560309	\common\shop\common_shop_309.lua												
560310	\common\shop\common_shop_310.lua												
560311	\common\shop\common_shop_311.lua												
560312	\common\shop\common_shop_312.lua												
560313	\common\shop\common_shop_313.lua												
560314	\common\shop\common_shop_314.lua												
560315	\common\shop\common_shop_315.lua												
560316	\common\shop\common_shop_316.lua												
560317	\common\shop\common_shop_317.lua												
560318	\common\shop\common_shop_318.lua												
560319	\common\shop\common_shop_319.lua												
560320	\common\shop\common_shop_320.lua												
560321	\common\shop\common_shop_321.lua												
560322	\common\shop\common_shop_322.lua												
560323	\common\shop\common_shop_323.lua												
560324	\common\shop\common_shop_324.lua												
560325	\common\shop\common_shop_325.lua												
560326	\common\shop\common_shop_326.lua												
560327	\common\shop\common_shop_327.lua												
560328	\common\shop\common_shop_328.lua												
560329	\common\shop\common_shop_329.lua												
560330	\common\shop\common_shop_330.lua												
560331	\common\shop\common_shop_331.lua												
560400	\common\shop\common_shop_bangzhan_red.lua												
560401	\common\shop\common_shop_bangzhan_green.lua												
560800	\common\shop\common_shop_800.lua												
560801	\common\shop\common_shop_801.lua												
560802	\common\shop\common_shop_802.lua												
560803	\common\shop\common_shop_803.lua												
560804	\common\shop\common_shop_804.lua												
560805	\common\shop\common_shop_805.lua												
560806	\common\shop\common_shop_806.lua												
560807	\common\shop\common_shop_807.lua												
560808	\common\shop\common_shop_808.lua												
560809	\common\shop\common_shop_809.lua												
560810	\common\shop\common_shop_810.lua												
560811	\common\shop\common_shop_811.lua												
560812	\common\shop\common_shop_812.lua												
560813	\common\shop\common_shop_813.lua												
560814	\common\shop\common_shop_814.lua												
560815	\common\shop\common_shop_815.lua												
560816	\common\shop\common_shop_816.lua												
560817	\common\shop\common_shop_817.lua												
560818	\common\shop\common_shop_818.lua												
560819	\common\shop\common_shop_819.lua												
560820	\common\shop\common_shop_820.lua												
560821	\common\shop\common_shop_821.lua												
560822	\common\shop\common_shop_822.lua												
560823	\common\shop\common_shop_823.lua												
560824	\common\shop\common_shop_824.lua												
560825	\common\shop\common_shop_825.lua												
560826	\common\shop\common_shop_826.lua												
560827	\common\shop\common_shop_827.lua												
560828	\common\shop\common_shop_828.lua												
560829	\common\shop\common_shop_829.lua												
560830	\common\shop\common_shop_830.lua												
560831	\common\shop\common_shop_831.lua												
560832	\common\shop\common_shop_832.lua												
560833	\common\shop\common_shop_833.lua												
560834	\common\shop\common_shop_834.lua												
560835	\common\shop\common_shop_835.lua												
560836	\common\shop\common_shop_836.lua												
560837	\common\shop\common_shop_837.lua												
560838	\common\shop\common_shop_838.lua												
560839	\common\shop\common_shop_839.lua												
560840	\common\shop\common_shop_840.lua												
560841	\common\shop\common_shop_841.lua												
560842	\common\shop\common_shop_842.lua												
560843	\common\shop\common_shop_843.lua												
560844	\common\shop\common_shop_844.lua												
560845	\common\shop\common_shop_845.lua												
560846	\common\shop\common_shop_846.lua												
560847	\common\shop\common_shop_847.lua												
560848	\common\shop\common_shop_848.lua												
560849	\common\shop\common_shop_849.lua												
560850	\common\shop\common_shop_850.lua												
560851	\common\shop\common_shop_851.lua												
560852	\common\shop\common_shop_852.lua												
560853	\common\shop\common_shop_853.lua												
560854	\common\shop\common_shop_854.lua												
560855	\common\shop\common_shop_855.lua												
560888	\common\shop\common_shop_goldenshop.lua												
560900	\common\shop\common_shop_900.lua												
560906	\common\shop\common_shop_906.lua												
560907	\common\shop\common_shop_907.lua												
560908	\common\shop\common_shop_908.lua												
560909	\common\shop\common_shop_909.lua												
560910	\common\shop\common_shop_910.lua												
560911	\common\shop\common_shop_911.lua												
560912	\common\shop\common_shop_912.lua												
560913	\common\shop\common_shop_913.lua												
560914	\common\shop\common_shop_914.lua												
560915	\common\shop\common_shop_915.lua												
560916	\common\shop\common_shop_916.lua												
560917	\common\shop\common_shop_917.lua												
560918	\common\shop\common_shop_918.lua												
560919	\common\shop\common_shop_919.lua												
													
#	其他功能脚本												
561000	\common\cangku\common_cangku_store.lua												
561001	\common\cangku\common_cangku_zengjia.lua												
561002	\common\skill\common_skill_lingshuang.lua												
561004	\common\cangku\common_cangku_storepet.lua												
561005	\common\cangku\common_cangku_zengjia_pet.lua												
561052	\common\shop\common_shop_1052.lua												
561053	\common\shop\common_shop_1053.lua												
561065	\common\shop\common_shop_1065.lua												
561077	\common\shop\common_shop_1077.lua												
561100	\common\fn\common_award_info.lua												
561101	\common\fn\common_award_query.lua												
561102	\common\fn\common_ask_del_char.lua												
561103	\common\fn\common_award_manager.lua												
561105	\common\shop\common_shop_1105.lua												
561110	\common\fn\common_itemcard_manager.lua												
#	特殊金币商店脚本												
561250	\common\shop\common_shop_1250.lua												
561251	\common\shop\common_shop_1251.lua												
561252	\common\shop\common_shop_1252.lua												
561253	\common\shop\common_shop_1253.lua												
561254	\common\shop\common_shop_1254.lua												
561255	\common\shop\common_shop_1255.lua												
561256	\common\shop\common_shop_1256.lua												
561257	\common\shop\common_shop_1257.lua												
561258	\common\shop\common_shop_1258.lua												
561259	\common\shop\common_shop_1259.lua												
561260	\common\shop\common_shop_1260.lua												
561261	\common\shop\common_shop_1261.lua												
#	随机商店												
561500	\common\shop\common_exshop_0.lua												
#	迷宫除恶												
562000	\common\geren\common_geren_migongpaohuan0.lua												
562001	\common\geren\common_geren_migongpaohuan1.lua												
562002	\common\geren\common_geren_migongpaohuan2.lua												
562003	\common\geren\common_geren_migongpaohuan3.lua												
562004	\common\geren\common_geren_migongpaohuan_shuoming.lua												
#	兑换活动脚本												
570000	\common\equip\exchange\common_equip_longyanshishuoming.lua												
570001	\common\equip\exchange\common_equip_longyanshi30maozi.lua												
570002	\common\equip\exchange\common_equip_longyanshi30xianglian.lua												
570003	\common\equip\exchange\common_equip_longyanshi30yaodai.lua												
570004	\common\equip\exchange\common_equip_longyanshi60maozi.lua												
570005	\common\equip\exchange\common_equip_longyanshi60xianglian.lua												
570006	\common\equip\exchange\common_equip_longyanshi60yaodai.lua												
570007	\common\equip\exchange\common_equip_longyanshi90maozi.lua												
570008	\common\equip\exchange\common_equip_longyanshi90xianglian.lua												
570009	\common\equip\exchange\common_equip_longyanshi90yaodai.lua												
570010	\common\equip\exchange\common_equip_stone01.lua												
570011	\common\equip\exchange\common_equip_stone02.lua												
570012	\common\equip\exchange\common_equip_stone03.lua												
570013	\common\equip\exchange\common_equip_stone04.lua												
570014	\common\equip\exchange\common_equip_stone05.lua												
570015	\common\equip\exchange\common_equip_stone06.lua												
570016	\common\equip\exchange\common_equip_stone07.lua												
570017	\common\equip\exchange\common_equip_stone08.lua												
570018	\common\equip\exchange\common_equip_stone09.lua												
570019	\common\equip\exchange\common_equip_stone10.lua												
570020	\common\equip\exchange\common_equip_stone11.lua												
570021	\common\equip\exchange\common_equip_stone12.lua												
570022	\common\equip\exchange\common_equip_stone13.lua												
570023	\common\equip\exchange\common_equip_stone14.lua												
570025	\common\equip\exchange\common_equip_stone15.lua												
570026	\common\equip\exchange\common_equip_stone16.lua												
570027	\common\equip\exchange\common_equip_stone17.lua												
570028	\common\equip\exchange\common_equip_stone18.lua												
570029	\common\equip\exchange\common_equip_longyanshitianchuanmaozi.lua												
570030	\common\equip\exchange\common_equip_longyanshitianchuanxianglian.lua												
570031	\common\equip\exchange\common_equip_longyanshitianchuanyaodai.lua												
570032	\common\equip\exchange\common_equip_jingang1.lua												
570033	\common\equip\exchange\common_equip_jingang2.lua												
570034	\common\equip\exchange\common_equip_jingang3.lua												
570035	\common\equip\exchange\common_equip_jingang4.lua												
570036	\common\equip\exchange\common_equip_zuanshiyuanshishuoming.lua												
570037	\common\equip\exchange\common_equip_jingangduihuanshuoming.lua												
570038	\common\equip\exchange\common_chengjiu_zhanchangjifen.lua												
570039	\common\equip\exchange\common_chengjiu_shengwang.lua												
570040	\common\equip\exchange\common_chengjiu_rongyu.lua												
570041	\common\equip\exchange\common_chengjiu_banggong.lua												
570042	\common\equip\exchange\common_shengwang_swstone.lua												
570043	\common\tianfu\tianfu_expchange.lua												
570044	\common\equip\common_equip_zhiyechange.lua												
570045	\common\equip\common_equip_switch.lua												
570046	\common\equip\exchange\common_equip_longyanshi100maozi.lua												
570047	\common\equip\exchange\common_equip_longyanshi100xianglian.lua												
570048	\common\equip\exchange\common_equip_longyanshi100yaodai.lua												
570049	\common\tianfu\tianfu_expchangeshuoming.lua												
570050	\common\equip\exchange\common_equip_tlexml.lua												
570051	\common\horse\common_horse_fanzhishuoming.lua												
570052	\common\tianfu\common_skill_xuexibanghuixiuxing.lua												
570053	\common\tianfu\common_skill_xuexigerenxiuxing.lua												
570054	\common\equip\exchange\common_equip_bluestoneexchange1.lua												
570055	\common\equip\exchange\common_equip_bluestoneexchange2.lua												
570056	\common\tianfu\common_tianfu_tianfudongshuang.lua												
570057	\common\tianfu\common_tianfu_tianfushumix_1.lua												
570058	\common\tianfu\common_tianfu_tianfushumix_2.lua												
570059	\common\tianfu\common_tianfu_tianfushumix_3.lua												
570060	\common\tianfu\common_skill_learn_inherencebalance.lua												
570061	\common\tianfu\common_tianfu_tianfushumix_4.lua												
570062	\common\tianfu\common_tianfu_tianfushumix_5.lua												
570063	\common\tianfu\common_tianfu_tianfushumix_6.lua												
570064	\common\tianfu\common_tianfu_shuoming1.lua												
570065	\common\tianfu\common_tianfu_shuoming2.lua												
570066	\common\tianfu\common_tianfu_shuoming3.lua												
570067	\common\tianfu\common_tianfu_shuoming4.lua												
570068	\common\tianfu\common_tianfu_shuoming5.lua												
570069	\common\equip\exchange\common_equip_jingang5.lua												
570070	\common\equip\exchange\common_equip_jingang6.lua												
#	补偿内容脚本												
580000	\common\award\common_award_001.lua												
580001	\common\award\common_award_002.lua												
580002	\common\award\common_award_003.lua												
580003	\common\award\common_award_004.lua												
580004	\common\award\common_award_005.lua												
580005	\common\award\common_award_006.lua												
580006	\common\award\common_award_007.lua												
580007	\common\award\common_award_008.lua												
580008	\common\award\common_award_009.lua												
580009	\common\award\common_award_010.lua												
580010	\common\award\common_award_011.lua												
580011	\common\award\common_award_012.lua												
580012	\common\award\common_award_013.lua												
580013	\common\award\common_award_014.lua												
580014	\common\award\common_award_015.lua												
580015	\common\award\common_award_016.lua												
580016	\common\award\common_award_017.lua												
580017	\common\award\common_award_018.lua												
580018	\common\award\common_award_019.lua												
580019	\common\award\common_award_020.lua												
580020	\common\award\common_award_021.lua												
580021	\common\award\common_award_022.lua												
580022	\common\award\common_award_023.lua												
580023	\common\award\common_award_024.lua												
580024	\common\award\common_award_025.lua												
580025	\common\award\common_award_026.lua												
580026	\common\award\common_award_027.lua												
580027	\common\award\common_award_028.lua												
580028	\common\award\common_award_029.lua												
580029	\common\award\common_award_030.lua												
580030	\common\award\common_award_031.lua												
580031	\common\award\common_award_032.lua												
580032	\common\award\common_award_033.lua												
580033	\common\award\common_award_034.lua												
580034	\common\award\common_award_035.lua												
580035	\common\award\common_award_036.lua												
580036	\common\award\common_award_037.lua												
580037	\common\award\common_award_038.lua												
580038	\common\award\common_award_039.lua												
580039	\common\award\common_award_040.lua												
580040	\common\award\common_award_041.lua												
580041	\common\award\common_award_042.lua												
580042	\common\award\common_award_043.lua												
580043	\common\award\common_award_044.lua												
580044	\common\award\common_award_045.lua												
580045	\common\award\common_award_046.lua												
580046	\common\award\common_award_047.lua												
580047	\common\award\common_award_048.lua												
580048	\common\award\common_award_049.lua												
580049	\common\award\common_award_050.lua												
580050	\common\award\common_award_051.lua												
580051	\common\award\common_award_052.lua												
580052	\common\award\common_award_053.lua												
580053	\common\award\common_award_054.lua												
580054	\common\award\common_award_055.lua												
580055	\common\award\common_award_056.lua												
580056	\common\award\common_award_057.lua												
580057	\common\award\common_award_058.lua												
580058	\common\award\common_award_059.lua												
580059	\common\award\common_award_060.lua												
580060	\common\award\common_award_061.lua												
580061	\common\award\common_award_062.lua												
580062	\common\award\common_award_063.lua												
580063	\common\award\common_award_064.lua												
580064	\common\award\common_award_065.lua												
580065	\common\award\common_award_066.lua												
580066	\common\award\common_award_067.lua												
580067	\common\award\common_award_068.lua												
580068	\common\award\common_award_069.lua												
580069	\common\award\common_award_070.lua												
580070	\common\award\common_award_071.lua												
580071	\common\award\common_award_072.lua												
580072	\common\award\common_award_073.lua												
580073	\common\award\common_award_074.lua												
580074	\common\award\common_award_075.lua												
580075	\common\award\common_award_076.lua												
580076	\common\award\common_award_077.lua												
580077	\common\award\common_award_078.lua												
580078	\common\award\common_award_079.lua												
580079	\common\award\common_award_080.lua												
580080	\common\award\common_award_081.lua												
580081	\common\award\common_award_082.lua												
580082	\common\award\common_award_083.lua												
580083	\common\award\common_award_084.lua												
580084	\common\award\common_award_085.lua												
580085	\common\award\common_award_086.lua												
580086	\common\award\common_award_087.lua												
580087	\common\award\common_award_088.lua												
580088	\common\award\common_award_089.lua												
580089	\common\award\common_award_090.lua												
580090	\common\award\common_award_091.lua												
580091	\common\award\common_award_092.lua												
580092	\common\award\common_award_093.lua												
580093	\common\award\common_award_094.lua												
580094	\common\award\common_award_095.lua												
580095	\common\award\common_award_096.lua												
580096	\common\award\common_award_097.lua												
580097	\common\award\common_award_098.lua												
580098	\common\award\common_award_099.lua												
580099	\common\award\common_award_100.lua												
580100	\common\award\common_award_101.lua												
580101	\common\award\common_award_102.lua												
580102	\common\award\common_award_103.lua												
580103	\common\award\common_award_104.lua												
580104	\common\award\common_award_105.lua												
580105	\common\award\common_award_106.lua												
580106	\common\award\common_award_107.lua												
580107	\common\award\common_award_108.lua												
580108	\common\award\common_award_109.lua												
580109	\common\award\common_award_110.lua												
580110	\common\award\common_award_111.lua												
580111	\common\award\common_award_112.lua												
580112	\common\award\common_award_113.lua												
580113	\common\award\common_award_114.lua												
580114	\common\award\common_award_115.lua												
580115	\common\award\common_award_116.lua												
580116	\common\award\common_award_117.lua												
580117	\common\award\common_award_118.lua												
580118	\common\award\common_award_119.lua												
580119	\common\award\common_award_120.lua												
580120	\common\award\common_award_121.lua												
580121	\common\award\common_award_122.lua												
580122	\common\award\common_award_123.lua												
580123	\common\award\common_award_124.lua												
580124	\common\award\common_award_125.lua												
580125	\common\award\common_award_126.lua												
580126	\common\award\common_award_127.lua												
580127	\common\award\common_award_128.lua												
580128	\common\award\common_award_129.lua												
580129	\common\award\common_award_130.lua												
580130	\common\award\common_award_131.lua												
580131	\common\award\common_award_132.lua												
580132	\common\award\common_award_133.lua												
580133	\common\award\common_award_134.lua												
580134	\common\award\common_award_135.lua												
580135	\common\award\common_award_136.lua												
580136	\common\award\common_award_137.lua												
580137	\common\award\common_award_138.lua												
580138	\common\award\common_award_139.lua												
580139	\common\award\common_award_140.lua												
580140	\common\award\common_award_141.lua												
580141	\common\award\common_award_142.lua												
580142	\common\award\common_award_143.lua												
580143	\common\award\common_award_144.lua												
580144	\common\award\common_award_145.lua												
580145	\common\award\common_award_146.lua												
580146	\common\award\common_award_147.lua												
580147	\common\award\common_award_148.lua												
580148	\common\award\common_award_149.lua												
580149	\common\award\common_award_150.lua												
580150	\common\award\common_award_151.lua												
580151	\common\award\common_award_152.lua												
580152	\common\award\common_award_153.lua												
580153	\common\award\common_award_154.lua												
580154	\common\award\common_award_155.lua												
580155	\common\award\common_award_156.lua												
580156	\common\award\common_award_157.lua												
580157	\common\award\common_award_158.lua												
580158	\common\award\common_award_159.lua												
580159	\common\award\common_award_160.lua												
580160	\common\award\common_award_161.lua												
580161	\common\award\common_award_162.lua												
580162	\common\award\common_award_163.lua												
580163	\common\award\common_award_164.lua												
580164	\common\award\common_award_165.lua												
580165	\common\award\common_award_166.lua												
580166	\common\award\common_award_167.lua												
580167	\common\award\common_award_168.lua												
580169	\common\award\common_award_169.lua												
580170	\common\award\common_award_170.lua												
580171	\common\award\common_award_171.lua												
580172	\common\award\common_award_172.lua												
580173	\common\award\common_award_173.lua												
580174	\common\award\common_award_174.lua												
580175	\common\award\common_award_175.lua												
580176	\common\award\common_award_176.lua												
580177	\common\award\common_award_177.lua												
580178	\common\award\common_award_178.lua												
580179	\common\award\common_award_179.lua												
580180	\common\award\common_award_180.lua												
580181	\common\award\common_award_181.lua												
580182	\common\award\common_award_182.lua												
580183	\common\award\common_award_183.lua												
580184	\common\award\common_award_184.lua												
580185	\common\award\common_award_185.lua												
580186	\common\award\common_award_186.lua												
580187	\common\award\common_award_187.lua												
580188	\common\award\common_award_188.lua												
580189	\common\award\common_award_189.lua												
580190	\common\award\common_award_190.lua												
580191	\common\award\common_award_191.lua												
580192	\common\award\common_award_192.lua												
580193	\common\award\common_award_193.lua												
580194	\common\award\common_award_194.lua												
580195	\common\award\common_award_195.lua												
580196	\common\award\common_award_196.lua												
580197	\common\award\common_award_197.lua												
580198	\common\award\common_award_198.lua												
580199	\common\award\common_award_199.lua												
580200	\common\award\common_award_200.lua												
580201	\common\award\common_award_201.lua												
580202	\common\award\common_award_202.lua												
580203	\common\award\common_award_203.lua												
580204	\common\award\common_award_204.lua												
580205	\common\award\common_award_205.lua												
580206	\common\award\common_award_206.lua												
580207	\common\award\common_award_207.lua												
580208	\common\award\common_award_208.lua												
580209	\common\award\common_award_209.lua												
580210	\common\award\common_award_210.lua												
580211	\common\award\common_award_211.lua												
580212	\common\award\common_award_212.lua												
580213	\common\award\common_award_213.lua												
580214	\common\award\common_award_214.lua												
580215	\common\award\common_award_215.lua												
580216	\common\award\common_award_216.lua												
580217	\common\award\common_award_217.lua												
580218	\common\award\common_award_218.lua												
580219	\common\award\common_award_219.lua												
580220	\common\award\common_award_220.lua												
580221	\common\award\common_award_221.lua												
580222	\common\award\common_award_222.lua												
580223	\common\award\common_award_223.lua												
580224	\common\award\common_award_224.lua												
580225	\common\award\common_award_225.lua												
580226	\common\award\common_award_226.lua												
580227	\common\award\common_award_227.lua												
580228	\common\award\common_award_228.lua												
580229	\common\award\common_award_229.lua												
580230	\common\award\common_award_230.lua												
580231	\common\award\common_award_231.lua												
580232	\common\award\common_award_232.lua												
580233	\common\award\common_award_233.lua												
580234	\common\award\common_award_234.lua												
580235	\common\award\common_award_235.lua												
580236	\common\award\common_award_236.lua												
580237	\common\award\common_award_237.lua												
580238	\common\award\common_award_238.lua												
580239	\common\award\common_award_239.lua												
580240	\common\award\common_award_240.lua												
580241	\common\award\common_award_241.lua												
580242	\common\award\common_award_242.lua												
580243	\common\award\common_award_243.lua												
#	CDKEY领奖												
580502	\common\cdkey\common_cdkey_002.lua												
#	q币领奖												
581001	\common\qbi\common_qbi_001.lua												
#	促销包												
585000	\common\cuxiao\common_cuxiao_000.lua												
